@RELATION P1BotAgent

@ATTRIBUTE celda[6][9] NUMERIC
@ATTRIBUTE celda[7][9] NUMERIC
@ATTRIBUTE celda[8][9] NUMERIC
@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[12][10] NUMERIC
@ATTRIBUTE celda[13][10] NUMERIC
@ATTRIBUTE celda[14][10] NUMERIC
@ATTRIBUTE celda[15][10] NUMERIC
@ATTRIBUTE celda[16][10] NUMERIC
@ATTRIBUTE celda[17][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[12][11] NUMERIC
@ATTRIBUTE celda[13][11] NUMERIC
@ATTRIBUTE celda[14][11] NUMERIC
@ATTRIBUTE celda[15][11] NUMERIC
@ATTRIBUTE celda[16][11] NUMERIC
@ATTRIBUTE celda[17][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE celda[12][12] NUMERIC
@ATTRIBUTE celda[13][12] NUMERIC
@ATTRIBUTE celda[14][12] NUMERIC
@ATTRIBUTE celda[15][12] NUMERIC
@ATTRIBUTE celda[16][12] NUMERIC
@ATTRIBUTE celda[17][12] NUMERIC
@ATTRIBUTE mario_x NUMERIC
@ATTRIBUTE mario_y NUMERIC
@ATTRIBUTE marioStatus NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE isMarioOnGround {1, 0}
@ATTRIBUTE isMarioAbleToJump {1, 0}
@ATTRIBUTE isMarioAbleToShoot {1, 0}
@ATTRIBUTE isMarioCarrying {1, 0}
@ATTRIBUTE killsTotal NUMERIC
@ATTRIBUTE killsByFire NUMERIC
@ATTRIBUTE killsByStomp NUMERIC
@ATTRIBUTE killsByShell NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE distancePassedPhys NUMERIC
@ATTRIBUTE flowersDevoured NUMERIC
@ATTRIBUTE mushroomsDevoured NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE timeSpent NUMERIC
@ATTRIBUTE hiddenBlocksFound NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE bricks NUMERIC
@ATTRIBUTE enemys NUMERIC
@ATTRIBUTE coins_6 NUMERIC
@ATTRIBUTE enemys_6 NUMERIC
@ATTRIBUTE coins_12 NUMERIC
@ATTRIBUTE enemys_12 NUMERIC
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE enemys_24 NUMERIC
@ATTRIBUTE ACTION {00, 01, 10, 11}
@data
0, 0, 0, 0, 0, 2, -24, -60, -60, -60, 0, 0, 0, 0, -24, -60, -60, -60, 0, 0, 0, 0, -24, -60, -60, -60, 0, 0, 0, 0, 1551.4207, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 174, 96, 1551, 0, 1, 18, 25, 0, 301, 7, 13, 1, 2, 0, 2, 0, 2, -9, 10
0, -24, 0, 2, 2, 2, -24, -60, -60, -60, 0, 0, 0, 0, -24, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1555.1744, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 174, 97, 1555, 0, 1, 18, 25, 0, 301, 7, 13, 1, 2, 0, 2, 0, 4, -9, 10
0, -24, 0, 2, 2, 2, -24, -60, -60, -60, 0, 0, 0, 0, -24, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1559.1152, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 174, 97, 1559, 0, 1, 18, 26, 0, 301, 7, 13, 1, 2, 0, 2, 0, 4, -9, 10
0, -24, 0, 2, 2, 2, -24, -60, -60, -60, 0, 0, 0, 0, -24, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1563.2225, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 174, 97, 1563, 0, 1, 18, 26, 0, 301, 7, 13, 1, 2, 0, 2, 1, 4, -9, 10
0, -24, 0, 0, 0, 2, -24, -60, -60, -60, 0, 0, 0, 0, -24, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1567.478, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 97, 1567, 0, 1, 20, 26, 0, 333, 5, 13, 1, 2, 0, 2, 1, 4, -9, 10
0, -24, 0, 2, 2, 0, -24, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1571.8655, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 98, 1571, 0, 1, 20, 26, 0, 333, 5, 12, 1, 0, 0, 0, 1, 4, -11, 10
0, -24, 0, 2, 2, 0, -24, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1576.3702, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 98, 1576, 0, 1, 20, 26, 0, 333, 5, 12, 1, 0, 0, 0, 1, 4, -11, 10
0, -24, 0, 0, 0, 0, -24, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1580.9795, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 98, 1580, 0, 1, 22, 26, 0, 365, 3, 12, 1, 0, 0, 0, 1, 4, -11, 10
0, -24, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 1585.6818, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 99, 1585, 0, 1, 22, 26, 0, 365, 3, 11, 2, 0, 0, 0, 1, 6, -11, 10
0, -24, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 1590.4668, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 99, 1590, 0, 1, 22, 26, 0, 365, 3, 11, 2, 0, 1, 0, 1, 6, -11, 10
0, -24, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 1595.3254, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 99, 1595, 0, 1, 22, 26, 0, 365, 3, 11, 2, 0, 1, 0, 1, 6, -11, 10
0, -24, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 1600.2496, 175.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 100, 1600, 0, 1, 22, 26, 0, 365, 3, 11, 2, 0, 1, 0, 1, 6, -11, 10
0, -24, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 1605.2322, 175.5874, 2, 1, 0, 1, 1, 0, 5, 1, 4, 0, 173, 100, 1605, 0, 1, 22, 26, 0, 365, 3, 11, 2, 0, 1, 0, 1, 6, -11, 10
-24, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1610.2666, 179.08669, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 173, 100, 1610, 0, 1, 22, 26, 0, 365, 3, 11, 3, 0, 1, 2, 1, 6, -11, 10
-24, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1615.3473, 185.06108, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 173, 100, 1615, 0, 1, 22, 26, 0, 365, 3, 11, 3, 0, 1, 0, 1, 6, -11, 10
-24, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1620.4691, 191.0, 2, 1, 1, 0, 1, 0, 5, 1, 4, 0, 173, 101, 1620, 0, 1, 22, 26, 0, 365, 3, 11, 3, 0, 0, 0, 0, 6, -11, 11
-24, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1625.6276, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 101, 1625, 0, 1, 22, 26, 0, 365, 3, 11, 3, 0, 0, 0, 0, 6, -11, 10
-24, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1630.8185, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 101, 1630, 0, 1, 22, 27, 0, 365, 3, 11, 3, 0, 0, 0, 0, 6, -11, 10
0, 0, 0, 0, 80, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1636.0385, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 173, 102, 1636, 0, 1, 22, 27, 0, 365, 3, 10, 3, 0, 0, 0, 0, 6, -11, 10
0, 0, 0, 0, 80, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1641.2842, 177.7, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 102, 1641, 0, 1, 22, 27, 0, 365, 3, 10, 3, 2, 0, 2, 0, 6, -11, 11
0, 0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 1646.5529, 164.4, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 102, 1646, 0, 1, 22, 27, 0, 365, 3, 10, 3, 2, 0, 2, 0, 6, -11, 10
0, 0, 0, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 1651.842, 153.0, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 103, 1651, 0, 1, 22, 27, 0, 365, 3, 9, 2, 2, 0, 2, 0, 6, -11, 10
0, 0, 0, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 1657.1494, 146.31, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 103, 1657, 0, 1, 22, 27, 0, 365, 3, 9, 3, 2, 0, 2, 0, 6, -11, 10
0, 0, 0, 0, 0, 0, 0, 0, 80, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 1662.473, 143.6235, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 103, 1662, 0, 1, 22, 27, 0, 365, 3, 9, 3, 4, 0, 4, 0, 6, -11, 10
0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 1667.811, 144.33998, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 104, 1667, 0, 1, 22, 27, 0, 365, 3, 9, 3, 4, 0, 4, 0, 6, -11, 10
0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 1673.1619, 147.94899, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 104, 1673, 0, 1, 22, 27, 0, 365, 3, 9, 2, 2, 0, 2, 0, 4, -13, 10
0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 1678.524, 154.01665, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 104, 1678, 0, 1, 22, 27, 0, 365, 3, 9, 2, 4, 0, 4, 0, 4, -13, 10
0, 0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 1683.8964, 162.17415, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 105, 1683, 0, 1, 22, 27, 0, 365, 3, 9, 3, 4, 0, 4, 0, 4, -13, 10
0, 0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 1689.2777, 172.10803, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 105, 1689, 0, 1, 22, 27, 0, 365, 3, 9, 3, 4, 0, 4, 0, 4, -13, 10
0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 1694.6671, 183.55183, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 172, 105, 1694, 0, 1, 22, 27, 0, 365, 3, 9, 3, 2, 0, 2, 0, 2, -15, 10
0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 1700.0637, 191.0, 2, 1, 1, 0, 1, 0, 5, 1, 4, 0, 172, 106, 1700, 0, 1, 22, 27, 0, 365, 3, 8, 3, 2, 0, 2, 0, 2, -15, 10
0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 1705.4667, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 172, 106, 1705, 0, 1, 22, 27, 0, 365, 3, 8, 3, 2, 0, 2, 0, 2, -15, 10
0, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 1710.8754, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 172, 106, 1710, 0, 1, 22, 28, 0, 365, 3, 8, 3, 0, 0, 0, 0, 0, -17, 10
0, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1716.2891, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 172, 107, 1716, 0, 1, 22, 28, 0, 365, 3, 6, 3, 0, 0, 0, 0, 0, -17, 10
0, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1721.7073, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 171, 107, 1721, 0, 1, 22, 28, 0, 365, 3, 6, 3, 0, 0, 0, 0, 0, -17, 10
0, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1727.1295, 191.0, 2, 1, 1, 1, 1, 0, 5, 1, 4, 0, 171, 107, 1727, 0, 1, 22, 28, 0, 365, 3, 6, 3, 0, 0, 0, 0, 0, -17, 10
0, 0, 0, 0, 0, -60, 80, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1732.5553, 195.80006, 2, 1, 0, 1, 1, 0, 5, 1, 4, 0, 171, 108, 1732, 0, 1, 22, 28, 0, 365, 2, 5, 4, 0, 0, 0, 0, 0, -17, 10
0, 0, 0, 0, 0, -60, 80, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1737.9843, 202.88013, 2, 1, 0, 0, 1, 0, 5, 1, 4, 0, 171, 108, 1737, 0, 1, 22, 28, 0, 365, 2, 5, 4, 0, 0, 0, 0, 0, -17, 10
0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1743.416, 217.0, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 108, 1743, 0, 1, 22, 28, 0, 375, 2, 5, 3, 0, 0, 0, 0, 0, -17, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1748.8502, 201.8, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1748, 0, 1, 22, 28, 0, 375, 1, 5, 3, 0, 0, 0, 0, 0, -16, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1754.2867, 191.88, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1754, 0, 1, 22, 28, 0, 375, 2, 5, 3, 0, 0, 0, 0, 0, -16, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.0, 186.448, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1755, 0, 1, 22, 28, 0, 375, 2, 5, 3, 0, 0, 0, 0, 0, -16, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.6, 184.8308, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1755, 0, 1, 22, 28, 0, 375, 2, 5, 3, 0, 0, 0, 0, 0, -16, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.0, 186.45618, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1755, 0, 1, 22, 28, 0, 375, 2, 5, 3, 0, 0, 0, 0, 0, -16, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.6, 190.83775, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1755, 0, 1, 22, 28, 0, 375, 2, 5, 3, 0, 0, 0, 0, 0, -16, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.0, 197.56209, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1755, 0, 1, 22, 28, 0, 375, 1, 5, 3, 0, 0, 0, 0, 0, -16, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.6, 206.27777, 2, 1, 0, 0, 1, 0, 6, 1, 5, 0, 171, 109, 1755, 0, 1, 22, 28, 0, 375, 1, 5, 3, 0, 0, 0, 0, 0, -16, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1755.0, 217.0, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 171, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 0, 0, 0, 0, -16, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.6, 201.8, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 171, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 0, 0, 0, 0, -15, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.0, 191.88, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 2, 5, 2, 0, 0, 0, 0, 0, -15, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.6, 186.448, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 2, 5, 2, 0, 0, 0, 0, 0, -15, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.0, 184.8308, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 2, 5, 2, 0, 0, 0, 0, 0, -15, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.6, 186.45618, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 2, 5, 2, 0, 0, 0, 1, 0, -15, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1755.0, 190.83775, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 2, 5, 2, 0, 0, 0, 1, 0, -15, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.6, 197.56209, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 0, 0, 1, 0, -15, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.0, 206.27777, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 0, 0, 1, 0, -15, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1755.6, 216.68611, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 0, 0, 1, 0, -15, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1755.0, 223.0, 2, 1, 1, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 1, 0, 1, 0, -15, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1755.6, 223.0, 2, 1, 1, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 1, 0, 1, 0, -15, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1755.0, 223.0, 2, 1, 1, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 1, 0, 1, 0, -15, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1755.6, 223.0, 2, 1, 1, 1, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 1, 0, 2, 0, -15, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1755.0, 209.7, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 29, 0, 385, 1, 5, 2, 0, 1, 0, 2, 0, -15, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.6, 201.39499, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 30, 0, 385, 1, 5, 2, 0, 1, 0, 2, 0, -15, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.0, 197.33574, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 170, 109, 1755, 0, 1, 22, 30, 0, 385, 1, 5, 2, 0, 0, 0, 1, 0, -15, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.6, 196.88538, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 169, 109, 1755, 0, 1, 22, 30, 0, 385, 1, 5, 2, 0, 0, 0, 0, 0, -15, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1755.0, 199.50256, 2, 1, 0, 0, 1, 0, 7, 1, 6, 0, 169, 109, 1755, 0, 1, 22, 30, 0, 385, 1, 5, 2, 0, 0, 0, 0, 0, -15, 11
