@RELATION T3BotAgent

@ATTRIBUTE array0 NUMERIC
@ATTRIBUTE array1 NUMERIC
@ATTRIBUTE array2 NUMERIC
@ATTRIBUTE array3 NUMERIC
@ATTRIBUTE array4 NUMERIC
@ATTRIBUTE array5 NUMERIC
@ATTRIBUTE array6 NUMERIC
@ATTRIBUTE array7 NUMERIC
@ATTRIBUTE array8 NUMERIC
@ATTRIBUTE array9 NUMERIC
@ATTRIBUTE array10 NUMERIC
@ATTRIBUTE array11 NUMERIC
@ATTRIBUTE array12 NUMERIC
@ATTRIBUTE array13 NUMERIC
@ATTRIBUTE array14 NUMERIC
@ATTRIBUTE array15 NUMERIC
@ATTRIBUTE array16 NUMERIC
@ATTRIBUTE array17 NUMERIC
@ATTRIBUTE array18 NUMERIC
@ATTRIBUTE array19 NUMERIC
@ATTRIBUTE array20 NUMERIC
@ATTRIBUTE array21 NUMERIC
@ATTRIBUTE array22 NUMERIC
@ATTRIBUTE array23 NUMERIC
@ATTRIBUTE array24 NUMERIC
@ATTRIBUTE array25 NUMERIC
@ATTRIBUTE array26 NUMERIC
@ATTRIBUTE array27 NUMERIC
@ATTRIBUTE array28 NUMERIC
@ATTRIBUTE array29 NUMERIC
@ATTRIBUTE array30 NUMERIC
@ATTRIBUTE array31 NUMERIC
@ATTRIBUTE array32 NUMERIC
@ATTRIBUTE array33 NUMERIC
@ATTRIBUTE array34 NUMERIC
@ATTRIBUTE array35 NUMERIC
@ATTRIBUTE array36 NUMERIC
@ATTRIBUTE array37 NUMERIC
@ATTRIBUTE array38 NUMERIC
@ATTRIBUTE array39 NUMERIC
@ATTRIBUTE array40 NUMERIC
@ATTRIBUTE array41 NUMERIC
@ATTRIBUTE array42 NUMERIC
@ATTRIBUTE array43 NUMERIC
@ATTRIBUTE array44 NUMERIC
@ATTRIBUTE array45 NUMERIC
@ATTRIBUTE array46 NUMERIC
@ATTRIBUTE array47 NUMERIC
@ATTRIBUTE array48 NUMERIC
@ATTRIBUTE array49 NUMERIC
@ATTRIBUTE array50 NUMERIC
@ATTRIBUTE array51 NUMERIC
@ATTRIBUTE array52 NUMERIC
@ATTRIBUTE array53 NUMERIC
@ATTRIBUTE array54 NUMERIC
@ATTRIBUTE array55 NUMERIC
@ATTRIBUTE array56 NUMERIC
@ATTRIBUTE array57 NUMERIC
@ATTRIBUTE array58 NUMERIC
@ATTRIBUTE array59 NUMERIC
@ATTRIBUTE array60 NUMERIC
@ATTRIBUTE array61 NUMERIC
@ATTRIBUTE array62 NUMERIC
@ATTRIBUTE array63 NUMERIC
@ATTRIBUTE array64 NUMERIC
@ATTRIBUTE array65 NUMERIC
@ATTRIBUTE array66 NUMERIC
@ATTRIBUTE array67 NUMERIC
@ATTRIBUTE array68 NUMERIC
@ATTRIBUTE array69 NUMERIC
@ATTRIBUTE array70 NUMERIC
@ATTRIBUTE array71 NUMERIC
@ATTRIBUTE array72 NUMERIC
@ATTRIBUTE array73 NUMERIC
@ATTRIBUTE array74 NUMERIC
@ATTRIBUTE array75 NUMERIC
@ATTRIBUTE array76 NUMERIC
@ATTRIBUTE array77 NUMERIC
@ATTRIBUTE array78 NUMERIC
@ATTRIBUTE array79 NUMERIC
@ATTRIBUTE array80 NUMERIC
@ATTRIBUTE array81 NUMERIC
@ATTRIBUTE array82 NUMERIC
@ATTRIBUTE array83 NUMERIC
@ATTRIBUTE array84 NUMERIC
@ATTRIBUTE array85 NUMERIC
@ATTRIBUTE array86 NUMERIC
@ATTRIBUTE array87 NUMERIC
@ATTRIBUTE array88 NUMERIC
@ATTRIBUTE array89 NUMERIC
@ATTRIBUTE array90 NUMERIC
@ATTRIBUTE array91 NUMERIC
@ATTRIBUTE array92 NUMERIC
@ATTRIBUTE array93 NUMERIC
@ATTRIBUTE array94 NUMERIC
@ATTRIBUTE array95 NUMERIC
@ATTRIBUTE array96 NUMERIC
@ATTRIBUTE array97 NUMERIC
@ATTRIBUTE array98 NUMERIC
@ATTRIBUTE array99 NUMERIC
@ATTRIBUTE array100 NUMERIC
@ATTRIBUTE array101 NUMERIC
@ATTRIBUTE array102 NUMERIC
@ATTRIBUTE array103 NUMERIC
@ATTRIBUTE array104 NUMERIC
@ATTRIBUTE array105 NUMERIC
@ATTRIBUTE array106 NUMERIC
@ATTRIBUTE array107 NUMERIC
@ATTRIBUTE array108 NUMERIC
@ATTRIBUTE array109 NUMERIC
@ATTRIBUTE array110 NUMERIC
@ATTRIBUTE array111 NUMERIC
@ATTRIBUTE array112 NUMERIC
@ATTRIBUTE array113 NUMERIC
@ATTRIBUTE array114 NUMERIC
@ATTRIBUTE array115 NUMERIC
@ATTRIBUTE array116 NUMERIC
@ATTRIBUTE array117 NUMERIC
@ATTRIBUTE array118 NUMERIC
@ATTRIBUTE array119 NUMERIC
@ATTRIBUTE array120 NUMERIC
@ATTRIBUTE array121 NUMERIC
@ATTRIBUTE array122 NUMERIC
@ATTRIBUTE array123 NUMERIC
@ATTRIBUTE array124 NUMERIC
@ATTRIBUTE array125 NUMERIC
@ATTRIBUTE array126 NUMERIC
@ATTRIBUTE array127 NUMERIC
@ATTRIBUTE array128 NUMERIC
@ATTRIBUTE array129 NUMERIC
@ATTRIBUTE array130 NUMERIC
@ATTRIBUTE array131 NUMERIC
@ATTRIBUTE array132 NUMERIC
@ATTRIBUTE array133 NUMERIC
@ATTRIBUTE array134 NUMERIC
@ATTRIBUTE array135 NUMERIC
@ATTRIBUTE array136 NUMERIC
@ATTRIBUTE array137 NUMERIC
@ATTRIBUTE array138 NUMERIC
@ATTRIBUTE array139 NUMERIC
@ATTRIBUTE array140 NUMERIC
@ATTRIBUTE array141 NUMERIC
@ATTRIBUTE array142 NUMERIC
@ATTRIBUTE array143 NUMERIC
@ATTRIBUTE array144 NUMERIC
@ATTRIBUTE array145 NUMERIC
@ATTRIBUTE array146 NUMERIC
@ATTRIBUTE array147 NUMERIC
@ATTRIBUTE array148 NUMERIC
@ATTRIBUTE array149 NUMERIC
@ATTRIBUTE array150 NUMERIC
@ATTRIBUTE array151 NUMERIC
@ATTRIBUTE array152 NUMERIC
@ATTRIBUTE array153 NUMERIC
@ATTRIBUTE array154 NUMERIC
@ATTRIBUTE array155 NUMERIC
@ATTRIBUTE array156 NUMERIC
@ATTRIBUTE array157 NUMERIC
@ATTRIBUTE array158 NUMERIC
@ATTRIBUTE array159 NUMERIC
@ATTRIBUTE array160 NUMERIC
@ATTRIBUTE array161 NUMERIC
@ATTRIBUTE array162 NUMERIC
@ATTRIBUTE array163 NUMERIC
@ATTRIBUTE array164 NUMERIC
@ATTRIBUTE array165 NUMERIC
@ATTRIBUTE array166 NUMERIC
@ATTRIBUTE array167 NUMERIC
@ATTRIBUTE array168 NUMERIC
@ATTRIBUTE array169 NUMERIC
@ATTRIBUTE array170 NUMERIC
@ATTRIBUTE array171 NUMERIC
@ATTRIBUTE array172 NUMERIC
@ATTRIBUTE array173 NUMERIC
@ATTRIBUTE array174 NUMERIC
@ATTRIBUTE array175 NUMERIC
@ATTRIBUTE array176 NUMERIC
@ATTRIBUTE array177 NUMERIC
@ATTRIBUTE array178 NUMERIC
@ATTRIBUTE array179 NUMERIC
@ATTRIBUTE array180 NUMERIC
@ATTRIBUTE array181 NUMERIC
@ATTRIBUTE array182 NUMERIC
@ATTRIBUTE array183 NUMERIC
@ATTRIBUTE array184 NUMERIC
@ATTRIBUTE array185 NUMERIC
@ATTRIBUTE array186 NUMERIC
@ATTRIBUTE array187 NUMERIC
@ATTRIBUTE array188 NUMERIC
@ATTRIBUTE array189 NUMERIC
@ATTRIBUTE array190 NUMERIC
@ATTRIBUTE array191 NUMERIC
@ATTRIBUTE array192 NUMERIC
@ATTRIBUTE array193 NUMERIC
@ATTRIBUTE array194 NUMERIC
@ATTRIBUTE array195 NUMERIC
@ATTRIBUTE array196 NUMERIC
@ATTRIBUTE array197 NUMERIC
@ATTRIBUTE array198 NUMERIC
@ATTRIBUTE array199 NUMERIC
@ATTRIBUTE array200 NUMERIC
@ATTRIBUTE array201 NUMERIC
@ATTRIBUTE array202 NUMERIC
@ATTRIBUTE array203 NUMERIC
@ATTRIBUTE array204 NUMERIC
@ATTRIBUTE array205 NUMERIC
@ATTRIBUTE array206 NUMERIC
@ATTRIBUTE array207 NUMERIC
@ATTRIBUTE array208 NUMERIC
@ATTRIBUTE array209 NUMERIC
@ATTRIBUTE array210 NUMERIC
@ATTRIBUTE array211 NUMERIC
@ATTRIBUTE array212 NUMERIC
@ATTRIBUTE array213 NUMERIC
@ATTRIBUTE array214 NUMERIC
@ATTRIBUTE array215 NUMERIC
@ATTRIBUTE array216 NUMERIC
@ATTRIBUTE array217 NUMERIC
@ATTRIBUTE array218 NUMERIC
@ATTRIBUTE array219 NUMERIC
@ATTRIBUTE array220 NUMERIC
@ATTRIBUTE array221 NUMERIC
@ATTRIBUTE array222 NUMERIC
@ATTRIBUTE array223 NUMERIC
@ATTRIBUTE array224 NUMERIC
@ATTRIBUTE array225 NUMERIC
@ATTRIBUTE array226 NUMERIC
@ATTRIBUTE array227 NUMERIC
@ATTRIBUTE array228 NUMERIC
@ATTRIBUTE array229 NUMERIC
@ATTRIBUTE array230 NUMERIC
@ATTRIBUTE array231 NUMERIC
@ATTRIBUTE array232 NUMERIC
@ATTRIBUTE array233 NUMERIC
@ATTRIBUTE array234 NUMERIC
@ATTRIBUTE array235 NUMERIC
@ATTRIBUTE array236 NUMERIC
@ATTRIBUTE array237 NUMERIC
@ATTRIBUTE array238 NUMERIC
@ATTRIBUTE array239 NUMERIC
@ATTRIBUTE array240 NUMERIC
@ATTRIBUTE array241 NUMERIC
@ATTRIBUTE array242 NUMERIC
@ATTRIBUTE array243 NUMERIC
@ATTRIBUTE array244 NUMERIC
@ATTRIBUTE array245 NUMERIC
@ATTRIBUTE array246 NUMERIC
@ATTRIBUTE array247 NUMERIC
@ATTRIBUTE array248 NUMERIC
@ATTRIBUTE array249 NUMERIC
@ATTRIBUTE array250 NUMERIC
@ATTRIBUTE array251 NUMERIC
@ATTRIBUTE array252 NUMERIC
@ATTRIBUTE array253 NUMERIC
@ATTRIBUTE array254 NUMERIC
@ATTRIBUTE array255 NUMERIC
@ATTRIBUTE array256 NUMERIC
@ATTRIBUTE array257 NUMERIC
@ATTRIBUTE array258 NUMERIC
@ATTRIBUTE array259 NUMERIC
@ATTRIBUTE array260 NUMERIC
@ATTRIBUTE array261 NUMERIC
@ATTRIBUTE array262 NUMERIC
@ATTRIBUTE array263 NUMERIC
@ATTRIBUTE array264 NUMERIC
@ATTRIBUTE array265 NUMERIC
@ATTRIBUTE array266 NUMERIC
@ATTRIBUTE array267 NUMERIC
@ATTRIBUTE array268 NUMERIC
@ATTRIBUTE array269 NUMERIC
@ATTRIBUTE array270 NUMERIC
@ATTRIBUTE array271 NUMERIC
@ATTRIBUTE array272 NUMERIC
@ATTRIBUTE array273 NUMERIC
@ATTRIBUTE array274 NUMERIC
@ATTRIBUTE array275 NUMERIC
@ATTRIBUTE array276 NUMERIC
@ATTRIBUTE array277 NUMERIC
@ATTRIBUTE array278 NUMERIC
@ATTRIBUTE array279 NUMERIC
@ATTRIBUTE array280 NUMERIC
@ATTRIBUTE array281 NUMERIC
@ATTRIBUTE array282 NUMERIC
@ATTRIBUTE array283 NUMERIC
@ATTRIBUTE array284 NUMERIC
@ATTRIBUTE array285 NUMERIC
@ATTRIBUTE array286 NUMERIC
@ATTRIBUTE array287 NUMERIC
@ATTRIBUTE array288 NUMERIC
@ATTRIBUTE array289 NUMERIC
@ATTRIBUTE array290 NUMERIC
@ATTRIBUTE array291 NUMERIC
@ATTRIBUTE array292 NUMERIC
@ATTRIBUTE array293 NUMERIC
@ATTRIBUTE array294 NUMERIC
@ATTRIBUTE array295 NUMERIC
@ATTRIBUTE array296 NUMERIC
@ATTRIBUTE array297 NUMERIC
@ATTRIBUTE array298 NUMERIC
@ATTRIBUTE array299 NUMERIC
@ATTRIBUTE array300 NUMERIC
@ATTRIBUTE array301 NUMERIC
@ATTRIBUTE array302 NUMERIC
@ATTRIBUTE array303 NUMERIC
@ATTRIBUTE array304 NUMERIC
@ATTRIBUTE array305 NUMERIC
@ATTRIBUTE array306 NUMERIC
@ATTRIBUTE array307 NUMERIC
@ATTRIBUTE array308 NUMERIC
@ATTRIBUTE array309 NUMERIC
@ATTRIBUTE array310 NUMERIC
@ATTRIBUTE array311 NUMERIC
@ATTRIBUTE array312 NUMERIC
@ATTRIBUTE array313 NUMERIC
@ATTRIBUTE array314 NUMERIC
@ATTRIBUTE array315 NUMERIC
@ATTRIBUTE array316 NUMERIC
@ATTRIBUTE array317 NUMERIC
@ATTRIBUTE array318 NUMERIC
@ATTRIBUTE array319 NUMERIC
@ATTRIBUTE array320 NUMERIC
@ATTRIBUTE array321 NUMERIC
@ATTRIBUTE array322 NUMERIC
@ATTRIBUTE array323 NUMERIC
@ATTRIBUTE array324 NUMERIC
@ATTRIBUTE array325 NUMERIC
@ATTRIBUTE array326 NUMERIC
@ATTRIBUTE array327 NUMERIC
@ATTRIBUTE array328 NUMERIC
@ATTRIBUTE array329 NUMERIC
@ATTRIBUTE array330 NUMERIC
@ATTRIBUTE array331 NUMERIC
@ATTRIBUTE array332 NUMERIC
@ATTRIBUTE array333 NUMERIC
@ATTRIBUTE array334 NUMERIC
@ATTRIBUTE array335 NUMERIC
@ATTRIBUTE array336 NUMERIC
@ATTRIBUTE array337 NUMERIC
@ATTRIBUTE array338 NUMERIC
@ATTRIBUTE array339 NUMERIC
@ATTRIBUTE array340 NUMERIC
@ATTRIBUTE array341 NUMERIC
@ATTRIBUTE array342 NUMERIC
@ATTRIBUTE array343 NUMERIC
@ATTRIBUTE array344 NUMERIC
@ATTRIBUTE array345 NUMERIC
@ATTRIBUTE array346 NUMERIC
@ATTRIBUTE array347 NUMERIC
@ATTRIBUTE array348 NUMERIC
@ATTRIBUTE array349 NUMERIC
@ATTRIBUTE array350 NUMERIC
@ATTRIBUTE array351 NUMERIC
@ATTRIBUTE array352 NUMERIC
@ATTRIBUTE array353 NUMERIC
@ATTRIBUTE array354 NUMERIC
@ATTRIBUTE array355 NUMERIC
@ATTRIBUTE array356 NUMERIC
@ATTRIBUTE array357 NUMERIC
@ATTRIBUTE array358 NUMERIC
@ATTRIBUTE array359 NUMERIC
@ATTRIBUTE array360 NUMERIC
@ATTRIBUTE mario_x NUMERIC
@ATTRIBUTE mario_y NUMERIC
@ATTRIBUTE marioStatus NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE isMarioOnGround {1, 0}
@ATTRIBUTE isMarioAbleToJump {1, 0}
@ATTRIBUTE isMarioAbleToShoot {1, 0}
@ATTRIBUTE isMarioCarrying {1, 0}
@ATTRIBUTE killsTotal NUMERIC
@ATTRIBUTE killsByFire NUMERIC
@ATTRIBUTE killsByStomp NUMERIC
@ATTRIBUTE killsByShell NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE flowersDevoured NUMERIC
@ATTRIBUTE killsByFire2 NUMERIC
@ATTRIBUTE killsByShell2 NUMERIC
@ATTRIBUTE killsByStomp2 NUMERIC
@ATTRIBUTE killsTotal2 NUMERIC
@ATTRIBUTE marioMode2 NUMERIC
@ATTRIBUTE marioStatus2 NUMERIC
@ATTRIBUTE mushroomsDevoured NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE timeLeft2 NUMERIC
@ATTRIBUTE timeSpent NUMERIC
@ATTRIBUTE hiddenBlocksFound NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE bricks NUMERIC
@ATTRIBUTE enemys NUMERIC
@ATTRIBUTE action0 {true, false}
@ATTRIBUTE action1 {true, false}
@ATTRIBUTE action2 {true, false}
@ATTRIBUTE action3 {true, false}
@ATTRIBUTE action4 {true, false}
@ATTRIBUTE action5 {true, false}
@ATTRIBUTE coins_6 NUMERIC
@ATTRIBUTE enemys_6 NUMERIC
@ATTRIBUTE coins_12 NUMERIC
@ATTRIBUTE enemys_12 NUMERIC
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE enemys_24 NUMERIC
@ATTRIBUTE distancePassedPhys NUMERIC

@data
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, -85, -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201.38635, 209.7, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 198, 12, 0, 1, 0, 0, 1, 2, 2, 0, 0, 198, 1, 0, -1, 0, 0, 0, false, true, false, false, false, true, 0, 0, 0, 0, 0, 1, 201
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, -85, -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203.0, 201.39499, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 198, 12, 0, 1, 0, 0, 1, 2, 2, 0, 0, 198, 1, 0, -1, 0, 0, 0, false, true, false, false, true, true, 0, 0, 0, 0, 0, 1, 203
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85, -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203.0, 197.33574, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 198, 12, 0, 1, 0, 0, 1, 2, 2, 0, 0, 198, 1, 0, -1, 0, 0, 0, false, true, true, false, true, true, 0, 0, 0, 0, 0, 1, 203
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85, -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203.0, 196.88538, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 198, 12, 0, 1, 0, 0, 1, 2, 2, 0, 0, 198, 2, 0, -1, 0, 0, 0, false, true, false, false, true, true, 0, 0, 0, 0, 0, 1, 203
